id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds
541207,Tyler,Baker,Washington State,,70.0,26.0,2015,WR,Bullard,TX,USA,32.1403019,-95.3221898,48423,[]
541342,Tyler,Scalzi,Texas Tech,,76.0,35.0,2015,FB,Flower Mound,TX,USA,33.0283854,-97.0867203,48121,[]
541546,B.J.,Reid,Norfolk State,,,,2015,WR,,,,,,,[]
541603,Kevin,Cronin,Michigan State,,74.0,99.0,2015,PK,Traverse City,MI,USA,44.7606441,-85.6165301,26055,[]
541613,Andre,Booker,Indiana,,71.0,31.0,2015,WR,Chesterfield,MO,USA,38.661953,-90.5643258,29189,[]
541620,Damon,Graham,Indiana,,70.0,38.0,2015,WR,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,[]
541638,Sean,Burke,Boston College,,71.0,39.0,2015,FB,Lansdale,PA,USA,40.2414952,-75.2837862,42091,[]
542080,Dwayne,Washington,Washington,,74.0,12.0,2015,?,Lakewood,CA,USA,33.8503463,-118.1171914,06037,[]
542087,Nick,Ellis,Toledo,,70.0,48.0,2015,P,Pickerington,OH,USA,39.896277299999994,-82.77319049748806,39045,[]
542319,Ryan,Eustace,Arkansas State,,72.0,45.0,2015,?,Powder Springs,GA,USA,33.8595492,-84.683824,13067,[]
542672,Josh,Jahlas,Iowa State,,74.0,31.0,2015,LB,Cedar Rapids,IA,USA,41.9758872,-91.6704053,19113,[]
542676,Mitchell,Harger,Iowa State,,70.0,22.0,2015,RB,Alburnett,IA,USA,42.1497255,-91.6180203,19113,[]
542682,Bobby,Henderson,Michigan,,72.0,37.0,2015,FB,Hopewell Junction,NY,USA,41.584752,-73.80004907608696,36027,[]
543412,Miles,Lerch,UTSA,,70.0,89.0,2015,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
543420,Ryan,Davis,UCLA,,68.0,35.0,2015,RB,Lancaster,CA,USA,34.6981064,-118.1366153,06037,[]
543763,Aaron,Hepp,Ball State,,73.0,80.0,2015,WR,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,[]
543765,Alex,Egan,Ball State,,70.0,4.0,2015,PK,Leo,IN,USA,33.8334972,-79.6150625,45041,[]
543766,Nick,Traub,Ball State,,71.0,47.0,2015,LS,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,[]
544097,Garrett,Brown,Air Force,,69.0,7.0,2015,WR,Marietta,GA,USA,33.9528472,-84.5496148,13067,[]
544169,Eli,Ankou,UCLA,,75.0,96.0,2015,DL,Ottawa,ON,Canada,,,,[]
544655,Alex,Ludowig,Air Force,,71.0,15.0,2015,WR,Katy,TX,USA,29.7857853,-95.8243956,48157,[]
544711,Alex,Salvato,South Florida,,71.0,59.0,2015,LS,Lakeland,FL,USA,28.0394654,-81.9498042,12105,[]
544857,Marcus,Kinsella,Portland State,,,,2015,,,,,,,,[]
544907,Gaston,Davis,Texas,,70.0,39.0,2015,RB,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
544909,Dylan,Haines,Texas,,73.0,14.0,2015,S,Lago Vista,TX,USA,30.4601975,-97.9883477,48453,[]
544911,Ty,Templin,Texas,,72.0,88.0,2015,WR,Granbury,TX,USA,32.4407788,-97.7926088,48221,[]
545047,Austin,Carrow,Nevada,,75.0,45.0,2015,TE,Novato,CA,USA,38.1061979,-122.5681191,06041,[]
545220,Evrett,Edwards,Duke,188.0,72.0,4.0,2015,DB,Woodbridge,VA,USA,38.6581723,-77.2497049,51153,['146336']
545221,Parker,Boehme,Duke,220.0,74.0,12.0,2015,QB,Jacksonville Beach,FL,USA,30.2946859,-81.3931396,12031,['146514']
545222,Quay,Mann,Duke,,69.0,15.0,2015,RB,Rocky Mount,NC,USA,35.9423833,-77.7956949,37127,['147556']
545226,Dominic,McDonald,Duke,,74.0,51.0,2015,DE,Longwood,FL,USA,28.7007225,-81.34927797143865,12117,['146339']
545228,Donovan,Wilson,Bowling Green,225.0,72.0,45.0,2015,RB,Dublin,OH,USA,40.0992294,-83.1140771,39049,[]
545229,Standish,Dobard,Miami,,76.0,5.0,2015,DL,New Orleans,LA,USA,29.9499323,-90.0701156,22071,['145841']
545235,Sunny,Odogwu,Miami,315.0,79.0,66.0,2015,OL,Ezeagu,,Nigeria,,,,['190254']
545237,Khris,Francis,North Carolina,,69.0,1.0,2015,?,Durham,NC,USA,35.996653,-78.9018053,37063,[]
545238,Mitchell,Trubisky,North Carolina,,75.0,10.0,2015,QB,Mentor,OH,USA,41.6661573,-81.339552,39085,['145813']
545240,Dominquie,Green,North Carolina,,71.0,26.0,2015,S,Laurinburg,NC,USA,34.7740495,-79.4628248,37165,['190292']
545245,Jordan,Fieulleteau,North Carolina,,75.0,88.0,2015,WR,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[]
545246,Mikey,Bart,North Carolina,,75.0,45.0,2015,DE,Buford,GA,USA,34.1206564,-84.0043513,13135,[]
545248,Dajaun,Drennon,North Carolina,245.0,76.0,17.0,2015,DE,Clementon,NJ,USA,39.8115033,-74.9829443,34007,['145873']
545251,Bug,Howard,North Carolina,,77.0,84.0,2015,WR,Rochelle,GA,USA,31.9510105,-83.4562744,13315,['146010']
545252,Nazair,Jones,North Carolina,,77.0,90.0,2015,DT,Roanoke Rapids,NC,USA,36.4610756,-77.6548026,37083,['146023']
545253,Des,Lawrence,North Carolina,,73.0,2.0,2015,CB,Charlotte,NC,USA,35.2272,-80.843083,37119,[]
545254,T.J.,Logan,North Carolina,,70.0,8.0,2015,?,Greensboro,NC,USA,36.0726355,-79.7919754,37081,['145777']
545255,Donnie,Miles,North Carolina,210.0,71.0,15.0,2015,LB,Miami,FL,USA,25.7742658,-80.1936589,12086,[]
545256,Ryan,Switzer,North Carolina,,70.0,3.0,2015,WR,Charleston,WV,USA,38.3505995,-81.6332812,54039,['146069']
545257,Brian,Walker,North Carolina,,71.0,5.0,2015,CB,Charlotte,NC,USA,35.2272,-80.843083,37119,['145942']
545263,Hernz,Laguerre,Syracuse,,73.0,58.0,2015,DL,Spring Valley,NY,USA,41.1130231,-74.0437839,36087,[]
545266,Sean,Avant,Syracuse,217.0,70.0,83.0,2015,WR,Miramar,FL,USA,25.975911449999998,-80.33472128115224,12011,['147152']
545269,Brisly,Estime,Syracuse,,69.0,1.0,2015,WR,Delray Beach,FL,USA,26.4614625,-80.0728201,12099,['147069']
545271,Marqez,Hodge,Syracuse,,71.0,33.0,2015,LB,Miami,FL,USA,25.7742658,-80.1936589,12086,['146964']
545278,Kendall,Moore,Syracuse,250.0,78.0,88.0,2015,TE,Chicago,IL,USA,41.8755616,-87.6244212,17031,['146401']
545281,Chauncey,Scissum,Syracuse,210.0,74.0,21.0,2015,DB,Henrietta,NY,USA,43.0611781,-77.6338983,36055,[]
545284,Austin,Wilson,Syracuse,220.0,74.0,10.0,2015,QB,Camp Hill,PA,USA,40.2398118,-76.9199742,42041,['147375']
545285,Corey,Winfield,Syracuse,198.0,73.0,20.0,2015,CB,St. Louis,MO,USA,38.6268039,-90.1994097,29510,['147071']
545286,LaChaston,Smith,Virginia,,72.0,30.0,2015,?,Statesville,NC,USA,35.7826363,-80.8872959,37097,[]
545288,Tyree,Harris,Wake Forest,,75.0,12.0,2015,WR,Marietta,GA,USA,33.9528472,-84.5496148,13067,[]
545290,Jalen,Latter,Wake Forest,,72.0,13.0,2015,WR,Charlotte,NC,USA,35.2272,-80.843083,37119,['147163']
545292,Mike,Weaver,Wake Forest,190.0,73.0,7.0,2015,PK,Pine City,NY,USA,42.0367409,-76.8694036,36015,['148778']
545293,John,Armstrong,Wake Forest,,69.0,18.0,2015,DB,Orlando,FL,USA,28.5421109,-81.3790304,12095,['147118']
545295,Josh,Okonye,Wake Forest,200.0,72.0,8.0,2015,DB,Sugar Land,TX,USA,29.6196787,-95.6349463,48157,['147555']
545296,Dezmond,Wortham,Wake Forest,,72.0,20.0,2015,DB,Frisco,TX,USA,33.1506744,-96.8236116,48085,['146595']
545297,Brad,Watson,Wake Forest,,72.0,25.0,2015,DB,Round Rock,TX,USA,30.508235,-97.6788934,48491,['146897']
545299,Charles,Argenzio,Wake Forest,,72.0,32.0,2015,FB,Richmond,VA,USA,37.5385087,-77.43428,51760,[]
545300,Ford,Howell,NC State,,73.0,44.0,2015,LB,Memphis,TN,USA,35.1490215,-90.0516285,47157,[]
545301,Wendell,Dunn,Wake Forest,250.0,75.0,14.0,2015,DL,Miami,FL,USA,25.7742658,-80.1936589,12086,['146651']
545302,Marquel,Lee,Wake Forest,,75.0,8.0,2015,LB,Waldorf,MD,USA,38.6263882,-76.9106581,24017,['147317']
545303,Julian,Jackson,Wake Forest,235.0,75.0,4.0,2015,DL,Dothan,AL,USA,31.2237434,-85.3933906,01069,[]
545304,Grant,Dawson,Wake Forest,225.0,73.0,50.0,2015,LB,Winston-Salem,NC,USA,36.0998131,-80.2440518,37067,[]
545309,Duke,Ejiofor,Wake Forest,275.0,76.0,53.0,2015,DL,Houston,TX,USA,29.7589382,-95.3676974,48201,['147026']
545311,Ali,Lamot,Wake Forest,,74.0,57.0,2015,DL,Mebane,NC,USA,36.0959715,-79.2669619,37001,['146667']
545319,Cam,Serigne,Wake Forest,240.0,75.0,85.0,2015,TE,Ashburn,VA,USA,39.0437192,-77.4874899,51107,['147144']
545320,James,Looney,California,280.0,75.0,9.0,2015,DE,Lake Worth,FL,USA,26.615891,-80.0691435,12099,[]
545327,Emilio,Nadelman,South Florida,170.0,66.0,35.0,2015,PK,Miami,FL,USA,25.7742658,-80.1936589,12086,['147678']
545333,Carlos,Carroll,SMU,,75.0,40.0,2015,LB,Tucson,AZ,USA,32.2228765,-110.9748477,04019,['146941']
545334,Kolney,Cassel,Sacramento State,200.0,74.0,3.0,2015,QB,Yakima,WA,USA,46.601557,-120.5108421,53077,['146934']
545339,Jeremiah,Gaines,SMU,,74.0,84.0,2015,TE,Red Oak,TX,USA,32.5117104,-96.80836332870047,48139,[]
545340,Mason,Gentry,SMU,300.0,78.0,93.0,2015,DE,Plano,TX,USA,33.0136764,-96.6925096,48085,['147285']
545341,Nate,Halverson,SMU,,70.0,20.0,2015,WR,Portland,OR,USA,45.5202471,-122.6741949,41051,['147733']
545343,Nick,Horton,SMU,247.0,74.0,23.0,2015,DE,Garland,TX,USA,32.912624,-96.6388833,48113,['148092']
545345,Cedric,Lancaster,SMU,175.0,70.0,3.0,2015,DB,Houston,TX,USA,29.7589382,-95.3676974,48201,['147161']
545347,Justin,Lawler,SMU,265.0,76.0,99.0,2015,DE,Pottsboro,TX,USA,33.759271,-96.6694402,48181,['147590']
545349,Zelt,Minor,SMU,,74.0,92.0,2015,DE,Houston,TX,USA,29.7589382,-95.3676974,48201,['146309']
545350,Jesse,Montgomery,SMU,180.0,73.0,29.0,2015,DB,Dallas,TX,USA,32.7762719,-96.7968559,48113,['148419']
545352,Darrion,Richardson,SMU,,72.0,29.0,2015,DB,Boynton Beach,FL,USA,26.5256179,-80.0666026,12099,['147186']
545354,Jerry,Saena,SMU,,76.0,76.0,2015,OL,Pago Pago,,American Samoa,,,,['148759']
545355,Deion,Sanders Jr.,SMU,,,,2015,WR,,,,,,,[]
545356,JaBryce,Taylor,UTSA,,74.0,83.0,2015,WR,Lufkin,TX,USA,31.3386242,-94.7288558,48005,['186065']
545359,T.J.,Simmons,Indiana,,72.0,2.0,2015,LB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,['147349']
545361,Malik,Rucker,Western Michigan,185.0,70.0,30.0,2015,DB,Minneapolis,MN,USA,44.9772995,-93.2654692,27053,[]
545364,Nic,Shimonek,Texas Tech,225.0,75.0,16.0,2015,QB,Mildred,TX,USA,32.0351553,-96.3769244,48349,[]
545365,Jonathan,Parker,Iowa,185.0,68.0,2.0,2015,CB,St. Louis,MO,USA,38.6268039,-90.1994097,29510,['147759']
545369,Andrew,Stone,Iowa,,71.0,20.0,2015,WR,Cedar Falls,IA,USA,42.5274123,-92.4453179,19013,[]
545372,Kevin,Ward,Iowa,217.0,73.0,26.0,2015,OLB,Homer Glen,IL,USA,41.6000318,-87.9381112,17197,[]
545373,LeShun,Daniels Jr.,Iowa,,,,2015,RB,,,,,,,[]
545375,Desmond,King,Iowa,,71.0,14.0,2015,DB,Detroit,MI,USA,42.3315509,-83.0466403,26163,['146769']
545377,Nigel,Tribune,Iowa State,,71.0,34.0,2015,DB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,['147370']
545382,Joel,Lanning,Iowa State,230.0,74.0,7.0,2015,LB,Ankeny,IA,USA,41.7318715,-93.6003837,19153,['147108']
545384,Kamari,Cotton-Moya,Iowa State,198.0,74.0,5.0,2015,DB,Bakersfield,CA,USA,35.3738712,-119.0194639,06029,['147185']
545386,Holden,Kramer,Iowa State,,75.0,12.0,2015,P,West Des Moines,IA,USA,41.5645337,-93.7595281,19153,[]
545387,Brandon,Harris,Iowa State,,72.0,15.0,2015,WR,Cedar Hill,TX,USA,32.5888072,-96.9553675,48113,['147351']
545389,D.A.,Williams,UAB,180.0,70.0,1.0,4,CB,St. Augustine,FL,USA,29.8946952,-81.3145395,12109,[]
545390,Brian,Mills,Iowa State,,70.0,25.0,2015,LB,Clermont,FL,USA,28.5494447,-81.7728543,12069,['147689']
545392,Tyler,Brown,Iowa State,,71.0,6.0,2015,RB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,['147063']
545397,Brian,Bonacci,Iowa State,,71.0,26.0,2015,RB,Southlake,TX,USA,32.9412363,-97.1341783,48439,[]
545400,J.D.,Waggoner,Iowa State,248.0,75.0,58.0,2015,DE,Dallas,TX,USA,32.7762719,-96.7968559,48113,['146986']
545408,Robby,Garcia,Iowa State,290.0,75.0,63.0,2015,OL,Tampa,FL,USA,27.9477595,-82.458444,12057,['147609']
545410,Vernell,Trent,Iowa State,282.0,75.0,99.0,2015,DL,Jacksonville,FL,USA,30.3321838,-81.655651,12031,['147157']
545411,Kellen,Ash,Kansas,285.0,75.0,97.0,2015,DE,Manchester,MO,USA,38.5925305,-90.5107453,29189,['146499']
545417,Montell,Cozart,Kansas,205.0,73.0,3.0,2015,QB,Kansas City,MO,USA,39.100105,-94.5781416,29095,['147357']
545423,Akrum,Wadley,Iowa,195.0,71.0,25.0,2015,RB,Newark,NJ,USA,40.735657,-74.1723667,34013,['148137']
545426,Bo,Bower,Iowa,235.0,74.0,41.0,2015,LB,West Branch,IA,USA,41.6720735,-91.3459735,19031,[]
545427,Josey,Jewell,Iowa,236.0,74.0,43.0,2015,?,Decorah,IA,USA,43.3033056,-91.7857092,19191,['147919']
545428,George,Kittle,Iowa,,76.0,46.0,2015,TE,Norman,OK,USA,35.2225717,-97.4394816,40027,[]
545429,John,Kenny,Arizona,,74.0,52.0,2015,OLB,Carmel,IN,USA,39.9788017,-86.1189257,18057,['146172']
545431,Boone,Myers,Iowa,310.0,77.0,52.0,2015,OL,Webster City,IA,USA,42.4663069,-93.8252471,19079,[]
545432,Drake,Kulick,Iowa,240.0,73.0,45.0,2015,FB,Muscatine,IA,USA,41.424473,-91.0432051,19139,[]
545443,Ike,Boettger,Iowa,307.0,78.0,75.0,2015,OL,Cedar Falls,IA,USA,42.5274123,-92.4453179,19013,[]
545444,Derrick,Mitchell Jr.,Iowa,,,,2015,RB,,,,,,,[]
545445,Jake,Hulett,Iowa,289.0,75.0,88.0,2015,DL,Springville,IA,USA,42.0594453,-91.4426703,19113,[]
545447,Peter,Pekar,Iowa,252.0,76.0,86.0,2015,TE,Greendale,WI,USA,42.9405711,-87.9959191,55079,[]
545448,Tyler,Kluver,Iowa,220.0,72.0,97.0,2015,LS,Marshalltown,IA,USA,42.0442545,-92.9123388,19127,[]
545449,Nathan,Bazata,Iowa,287.0,74.0,99.0,2015,DL,Howells,NE,USA,41.7250059,-97.0028133,31037,[]
545451,De'Vondre,Campbell,Minnesota,,77.0,26.0,2015,LB,Fort Myers,FL,USA,26.640628,-81.8723084,12071,['186881']
545452,Eric,Carter,Minnesota,193.0,71.0,9.0,2015,WR,Lakeland,FL,USA,28.0394654,-81.9498042,12105,['147076']
545456,Berkley,Edwards,Minnesota,200.0,69.0,32.0,4,RB,Novi,MI,USA,42.48059,-83.4754913,26125,[]
545457,Hendrick,Ekpe,Minnesota,,77.0,95.0,2015,DL,Lewisville,TX,USA,33.046233,-96.994174,48121,['147082']
545459,Nick,Hart,Minnesota,,77.0,45.0,2015,TE,Prior Lake,MN,USA,44.7133271,-93.4226873,27139,[]
545460,Andrew,Harte,Minnesota,190.0,72.0,97.0,2015,PK,Downers Grove,IL,USA,41.7938195,-88.010376,17043,[]
545469,Jalen,Myrick,Minnesota,,70.0,5.0,2015,DB,Bloomingdale,GA,USA,32.1324249,-81.2990018,13051,['147058']
545472,Conor,Rhoda,Minnesota,225.0,75.0,15.0,2015,QB,Eagan,MN,USA,44.818173,-93.1659179,27037,['148359']
545475,Ryan,Santoso,Minnesota,258.0,78.0,18.0,2015,P,Pace,FL,USA,29.607689,-81.9307201,12107,['147308']
545477,Chris,Streveler,Minnesota,215.0,75.0,15.0,2015,WR,Crystal Lake,IL,USA,42.2411344,-88.3161965,17111,['147120']
545480,Drew,Wolitarsky,Minnesota,,75.0,82.0,2015,WR,Santa Clarita,CA,USA,34.3916641,-118.542586,06037,['146650']
545481,Nate,Wozniak,Minnesota,280.0,82.0,80.0,2015,TE,Greenwood,IN,USA,39.6136578,-86.1066526,18081,['146525']
545482,Joe,Gibson,Kansas,,75.0,77.0,2015,OL,Prairie Village,KS,USA,38.9914109,-94.6332768,20091,[]
545487,Ben,Johnson,Kansas,245.0,77.0,84.0,2015,TE,Basehor,KS,USA,39.1416692,-94.9385763,20103,['187010']
545491,Cameron,Rosser,Kansas,,73.0,46.0,2015,DE,Las Vegas,NV,USA,36.1672559,-115.1485163,32003,[]
545496,Colin,Spencer,Kansas,,70.0,26.0,2015,CB,Dallas,TX,USA,32.7762719,-96.7968559,48113,['147047']
545500,Matthew,Wyman,Kansas,,73.0,7.0,2015,PK,Bloomfield Hills,MI,USA,42.583645,-83.2454883,26125,[]
545501,Colten,Christensen,TCU,,69.0,29.0,2015,?,Rancho Santa Margarita,CA,USA,33.6408845,-117.6029341,06059,[]
545502,Zach,Allen,TCU,212.0,75.0,12.0,2015,QB,Temple,TX,USA,31.098207,-97.3427847,48027,[]
545512,Kyle,Hicks,TCU,210.0,70.0,21.0,2015,RB,Arlington,TX,USA,32.701938999999996,-97.10562379033699,48439,['145805']
545513,Paul,Whitmill,TCU,,72.0,44.0,2015,LB,Bastrop,TX,USA,30.1104947,-97.3152701,48021,['145991']
545514,Cameron,Echols-Luper,Arkansas State,195.0,72.0,23.0,2015,WR,Ennis,TX,USA,32.3293111,-96.6252679,48139,[]
545518,Ty,Slanina,TCU,207.0,72.0,13.0,2015,WR,East Bernard,TX,USA,29.5275595,-96.0645975,48481,['146039']
545520,Trevorris,Johnson,TCU,237.0,72.0,24.0,2015,RB,Houston,TX,USA,29.7589382,-95.3676974,48201,['146306']
545522,Charlie,Reid,TCU,235.0,76.0,82.0,2015,TE,Fort Worth,TX,USA,32.753177,-97.3327459,48439,[]
545524,Ranthony,Texada,TCU,170.0,70.0,11.0,2015,CB,Frisco,TX,USA,33.1506744,-96.8236116,48085,['146418']
545526,Denzel,Johnson,TCU,,74.0,30.0,2015,S,Gainesville,TX,USA,33.6259414,-97.1333453,48097,['147582']
545528,Cyd,Calvin,TCU,,73.0,22.0,2015,CB,Frisco,TX,USA,33.1506744,-96.8236116,48085,['146668']
545530,Patrick,Morris,TCU,300.0,75.0,58.0,2015,C,Denton,TX,USA,33.2150386,-97.1330516,48121,['146189']
545531,Sammy,Douglas,TCU,215.0,75.0,35.0,2015,LB,Arlington,TX,USA,32.701938999999996,-97.10562379033699,48439,[]
545534,Zach,Edwards,Cincinnati,,73.0,4.0,2015,S,Middletown,OH,USA,39.5150576,-84.3982763,39017,[]
545540,Caleb,Tucker,UL Monroe,230.0,74.0,8.0,2015,LB,Monroe,LA,USA,32.5093109,-92.1193012,22073,[]
545541,D'Juan,Hines,Houston,230.0,73.0,12.0,2015,LB,Spring,TX,USA,30.0798826,-95.4172549,48201,[]
545543,Demarcus,Ayers,Houston,,70.0,10.0,2015,WR,Lancaster,TX,USA,32.5920798,-96.7561083,48113,['146412']
545544,Ty,Cummings,Houston,,72.0,47.0,2015,PK,Southlake,TX,USA,32.9412363,-97.1341783,48439,['147170']
545546,Javin,Webb,Houston,205.0,69.0,24.0,2015,RB,Shreveport,LA,USA,32.5221828,-93.7651944,22017,['147306']
545548,Nick,Thurman,Houston,293.0,76.0,91.0,2015,DE,Dallas,TX,USA,32.7762719,-96.7968559,48113,['147054']
545549,Nomluis,Fruge,Houston,225.0,72.0,36.0,2015,LB,Houston,TX,USA,29.7589382,-95.3676974,48201,['147215']
545550,John,O'Korn,Michigan,211.0,76.0,8.0,2015,QB,Huntingdon,PA,USA,40.4847959,-78.0102813,42061,[]
545552,Greg,Ward Jr.,Houston,,71.0,1.0,2015,QB,Tyler,TX,USA,32.3512601,-95.3010624,48423,['146531']
545553,Tyler,McCloskey,Houston,,74.0,45.0,2015,TE,Houston,TX,USA,29.7589382,-95.3676974,48201,['147729']
545554,Tyus,Bowser,Houston,,75.0,81.0,2015,OLB,Tyler,TX,USA,32.3512601,-95.3010624,48423,['146736']
545555,Donald,Gage,Houston,,71.0,80.0,2015,WR,Zachary,LA,USA,30.6485191,-91.1564961,22033,['146642']
545559,Kyle,Bolin,Louisville,212.0,74.0,9.0,2015,QB,Lexington,KY,USA,38.0464066,-84.4970393,21067,['145920']
545561,James,Quick,Louisville,,73.0,17.0,2015,WR,Louisville,KY,USA,38.2542376,-85.759407,21111,['145664']
545563,Richard,Benjamin,Louisville,,72.0,30.0,2015,CB,Tampa,FL,USA,27.9477595,-82.458444,12057,['146029']
545567,Stacy,Thomas,Louisville,242.0,73.0,32.0,2015,LB,Miami,FL,USA,25.7742658,-80.1936589,12086,['146034']
545568,Anthony,George,Louisville,,73.0,35.0,2015,PK,Louisville,KY,USA,38.2542376,-85.759407,21111,[]
545574,Keith,Kelsey,Louisville,,73.0,55.0,2015,LB,Gainesville,FL,USA,29.6519684,-82.3249846,12001,[]
545580,Keith,Towbridge,Louisville,,77.0,89.0,2015,TE,Toledo,OH,USA,41.6786754,-83.5127283,39095,['146517']
545581,Colin,Holba,Louisville,,77.0,49.0,2015,LS,Louisville,KY,USA,38.2542376,-85.759407,21111,[]
545584,Kyle,Shortridge,Louisville,,74.0,95.0,2015,DT,Loxahatchee,FL,USA,26.8116033,-80.1567274,12099,[]
545585,Daniel,Awoleke,South Florida,,77.0,93.0,2015,DT,Lakeland,FL,USA,28.0394654,-81.9498042,12105,[]
545587,Josh,Banderas,Nebraska,,75.0,52.0,2015,LB,Lincoln,NE,USA,40.8088861,-96.7077751,31109,['145851']
545589,Cethan,Carter,Nebraska,,76.0,11.0,2015,TE,New Orleans,LA,USA,29.9499323,-90.0701156,22071,[]
545594,Nathan,Gerry,Nebraska,,74.0,25.0,2015,S,Sioux Falls,SD,USA,43.5499749,-96.700327,46099,['146341']
545600,Greg,Hart,Kentucky,245.0,77.0,85.0,2015,TE,Dayton,OH,USA,39.7589478,-84.1916069,39113,['146404']
545603,Boaz,Joseph,Nebraska,200.0,73.0,11.0,2015,DB,Weston,FL,USA,26.103632,-80.40310198173701,12011,['146540']
545604,Connor,Ketter,Nebraska,245.0,77.0,89.0,2015,TE,Norfolk,NE,USA,42.0283379,-97.4169964,31119,[]
545608,Courtney,Love,Kentucky,242.0,74.0,51.0,2015,LB,Youngstown,OH,USA,41.1035786,-80.6520161,39099,[]
545610,Kevin,Maurice,Nebraska,,75.0,55.0,2015,DT,Orlando,FL,USA,28.5421109,-81.3790304,12095,[]
545612,Dimarya,Mixon,Tennessee,250.0,76.0,40.0,2015,DL,Compton,CA,USA,33.894927,-118.226624,06037,['142408']
545613,A.J.,Natter,Nebraska,260.0,77.0,45.0,2015,DL,Milton,WI,USA,42.7755645,-88.943999,55105,['145931']
545614,Marcus,Newby,Nebraska,235.0,73.0,3.0,2015,LB,Gaithersburg,MD,USA,39.1434406,-77.2013705,24031,['145906']
545615,Terrell,Newby,Nebraska,,70.0,34.0,2015,RB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,['145725']
545620,Ernest,Suttles,Memphis,265.0,77.0,48.0,2015,DL,Tampa,FL,USA,27.9477595,-82.458444,12057,[]
545621,Adam,Taylor,Nebraska,210.0,74.0,28.0,2015,RB,Katy,TX,USA,29.7857853,-95.8243956,48157,['145849']
545622,Chris,Weber,Nebraska,240.0,75.0,49.0,2015,LB,Omaha,NE,USA,41.2587459,-95.9383758,31055,[]
545623,Eli,Apple,Ohio State,,73.0,13.0,2015,CB,Voorhees,NJ,USA,39.8512162,-74.9619779,34007,['145654']
545624,J.T.,Barrett,Ohio State,220.0,74.0,16.0,2015,QB,Wichita Falls,TX,USA,33.9137085,-98.4933873,48485,['145738']
545630,Tyquan,Lewis,Ohio State,265.0,76.0,59.0,2015,DL,Tarboro,NC,USA,35.8968236,-77.5358049,37065,['145886']
545631,Kato,Mitchell,Ohio State,,72.0,18.0,2015,WR,Cleveland,OH,USA,41.5051613,-81.6934446,39035,[]
545633,Tracy,Sprinkle,Ohio State,293.0,75.0,93.0,2015,DL,Elyria,OH,USA,41.368251,-82.1065757,39093,[]
545635,Adam,Breneman,Penn State,255.0,77.0,81.0,2015,TE,Mechanicsburg,PA,USA,40.2101972,-77.0047276,42041,['145645']
545636,D.J.,Crook,UAlbany,,73.0,17.0,2015,QB,West Barnstable,MA,USA,41.7056644,-70.3744687,25001,[]
545641,Jordan,Smith,Penn State,,71.0,12.0,2015,CB,Washington,DC,USA,38.8949855,-77.0365708,11001,['146782']
545642,Austin,Whipple,Massachusetts,,73.0,3.0,2015,QB,Wexford,PA,USA,40.6264561,-80.055891,42003,[]
545643,Randall,Anderson,East Carolina,257.0,76.0,90.0,2015,DE,New Castle,DE,USA,39.6620572,-75.5663132,10003,['190285']
545645,Kurt,Benkert,East Carolina,215.0,76.0,6.0,2015,QB,Cape Coral,FL,USA,26.6059432,-81.9806771,12071,['146665']
545648,Cory,Hunter,East Carolina,,70.0,26.0,2015,RB,Fuquay-Varina ,NC,USA,35.5843849,-78.7998691,37183,[]
545651,Terrell,Richardson,East Carolina,,72.0,22.0,2015,DB,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[]
545654,Cam,White,East Carolina,,71.0,55.0,2015,ILB,Apex,NC,USA,35.7325352,-78.8505516,37183,[]
545659,Jonathan,Barnes,Louisiana Tech,182.0,69.0,10.0,2015,PK,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,['148726']
545669,Carlos,Henderson,Louisiana Tech,,71.0,1.0,2015,WR,New Orleans,LA,USA,29.9499323,-90.0701156,22071,['146956']
545675,Logan,McPherson,Louisiana Tech,,70.0,43.0,2015,P,Fort Payne,AL,USA,34.4442547,-85.7196893,01049,['148804']
545677,Trent,Taylor,Louisiana Tech,,68.0,5.0,2015,WR,Shreveport,LA,USA,32.5221828,-93.7651944,22017,['147330']
545678,Nick,Thomason,Louisiana Tech,,73.0,24.0,2015,LB,Muscle Shoals,AL,USA,34.7451786,-87.6686733,01033,['186929']
545680,Xavier,Woods,Louisiana Tech,,71.0,7.0,2015,S,West Monroe,LA,USA,32.5184775,-92.1476353,22073,['146949']
545681,Shane,Tucker,Middle Tennessee,220.0,72.0,1.0,2015,WR,Memphis,TN,USA,35.1490215,-90.0516285,47157,['147083']
545683,Brent,Stockstill,Middle Tennessee,215.0,72.0,12.0,4,QB,Murfreesboro,TN,USA,35.845999,-86.3920452,47149,[]
